76	19816
76	22203
76	26108
76	1309
76	2493
76	3766
76	6136
76	6591
76	7700
76	8688
76	9623
76	10152
76	10492
76	11586
76	13791
76	19816
76	22203
76	26108
77	7021
77	10048
77	14127
77	14536
77	15871
77	7021
77	10048
77	14127
77	14536
77	15871
78	5181
78	13981
78	5181
78	13981
79	6323
79	9233
79	12986
79	24240
79	6323
79	9233
79	12986
79	24240
80	7892
80	10782
80	18577
80	7892
80	10782
80	18577
81	11153
81	11189
81	19044
81	11153
81	11189
81	19044
82	6526
82	6526
83	11689
83	11689
84	1518
84	6842
84	13872
84	23290
84	1518
84	6842
84	13872
84	23290
85	19898
85	19898
86	22148
86	22310
86	22148
86	22310
87	9750
87	9750
88	1881
88	3144
88	4499
88	4993
88	6316
88	17762
88	19777
88	20603
88	23567
88	1881
88	3144
88	4499
88	4993
88	6316
88	17762
88	19777
88	20603
88	23567
89	69
89	3236
89	15716
89	69
89	3236
89	15716
90	1419
90	3613
90	13074
90	18317
90	18693
90	23309
90	1419
90	3613
90	13074
90	18317
90	18693
90	23309
91	18642
91	24520
91	18642
91	24520
92	949
92	8537
92	18029
92	949
92	8537
92	18029
93	3306
93	9960
93	14786
93	24557
93	3306
93	9960
93	14786
93	24557
94	2828
94	9776
94	10585
94	14325
94	17699
94	20546
94	21325
94	23306
94	25062
94	2828
94	9776
94	10585
94	14325
94	17699
94	20546
94	21325
94	23306
94	25062
95	2460
95	4964
95	18333
95	2460
95	4964
95	18333
96	758
96	2503
96	14264
96	14376
96	16616
96	18122
96	22041
96	758
96	2503
96	14264
96	14376
96	16616
96	18122
96	22041
97	16348
97	16348
98	24418
98	24418
99	1086
99	4647
99	5914
99	6175
99	9418
99	12146
99	16328
99	18159
99	23950
99	1086
99	4647
99	5914
99	6175
99	9418
99	12146
99	16328
99	18159
99	23950
100	1856
100	2177
100	4677
100	5976
100	8081
100	13643
100	18400
100	19705
100	21693
100	22193
100	22518
100	23640
100	24985
100	1856
100	2177
100	4677
100	5976
100	8081
100	13643
100	18400
100	19705
100	21693
100	22193
100	22518
100	23640
100	24985
101	19011
101	19011
102	1091
102	3803
102	18706
102	1091
102	3803
102	18706
103	16601
103	16601
104	1527
104	1527
105	1237
105	8871
105	10910
105	15441
105	18172
105	1237
105	8871
105	10910
105	15441
105	18172
106	2006
106	6774
106	13150
106	17737
106	18023
106	18231
106	22450
106	23731
106	25197
106	2006
106	6774
106	13150
106	17737
106	18023
106	18231
106	22450
106	23731
106	25197
107	7105
107	12814
107	14231
107	14662
107	15599
107	15636
107	23922
107	24345
107	7105
107	12814
107	14231
107	14662
107	15599
107	15636
107	23922
107	24345
108	10418
108	17268
108	23188
108	10418
108	17268
108	23188
109	690
109	1035
109	1544
109	1785
109	2724
109	2739
109	2861
109	3651
109	5123
109	5648
109	5874
109	6369
109	6636
109	6954
109	7440
109	8146
109	9254
109	9883
109	10982
109	11209
109	11786
109	12093
109	12110
109	12373
109	12437
109	13952
109	13972
109	14958
109	15475
109	15833
109	16404
109	16837
109	17604
109	17781
109	18056
109	18577
109	19027
109	19212
109	19758
109	20118
109	20754
109	21939
109	22369
109	22591
109	22623
109	23156
109	24020
109	24498
109	24819
109	24854
109	26038
109	690
109	1035
109	1544
109	1785
109	2724
109	2739
109	2861
109	3651
109	5123
109	5648
109	5874
109	6369
109	6636
109	6954
109	7440
109	8146
109	9254
109	9883
109	10982
109	11209
109	11786
109	12093
109	12110
109	12373
109	12437
109	13952
109	13972
109	14958
109	15475
109	15833
109	16404
109	16837
109	17604
109	17781
109	18056
109	18577
109	19027
109	19212
109	19758
109	20118
109	20754
109	21939
109	22369
109	22591
109	22623
109	23156
109	24020
109	24498
109	24819
109	24854
109	26038
110	953
110	3503
110	4114
110	8920
110	11024
110	13116
110	13959
110	17132
110	18502
110	19736
110	22214
110	22450
110	23912
110	24200
110	953
110	3503
110	4114
110	8920
110	11024
110	13116
110	13959
110	17132
110	18502
110	19736
110	22214
110	22450
110	23912
110	24200
111	1304
111	7080
111	8011
111	14380
111	20548
111	22192
111	1304
111	7080
111	8011
111	14380
111	20548
111	22192
112	21407
112	21407
113	3143
113	3997
113	4036
113	5411
113	6928
113	7731
113	7994
113	10282
113	11682
113	13677
113	15988
113	16301
113	19104
113	19761
113	21052
113	22327
113	23095
113	24708
113	25069
113	3143
113	3997
113	4036
113	5411
113	6928
113	7731
113	7994
113	10282
113	11682
113	13677
113	15988
113	16301
113	19104
113	19761
113	21052
113	22327
113	23095
113	24708
113	25069
114	1933
114	3542
114	7993
114	10937
114	10967
114	13235
114	20347
114	21860
114	23585
114	25176
114	1933
114	3542
114	7993
114	10937
114	10967
114	13235
114	20347
114	21860
114	23585
114	25176
115	2262
115	4359
115	6899
115	10844
115	16271
115	17007
115	20567
115	23243
115	23507
115	2262
115	4359
115	6899
115	10844
115	16271
115	17007
115	20567
115	23243
115	23507
116	7101
116	12681
116	7101
116	12681
117	4243
117	8458
117	4243
117	8458
118	3564
118	5242
118	10703
118	13531
118	3564
118	5242
118	10703
118	13531
119	5113
119	9508
119	13838
119	17655
119	21082
119	21092
119	5113
119	9508
119	13838
119	17655
119	21082
119	21092
120	24068
120	24068
121	14451
121	22211
121	24882
121	14451
121	22211
121	24882
122	3911
122	5057
122	15988
122	19241
122	22916
122	23927
122	3911
122	5057
122	15988
122	19241
122	22916
122	23927
123	1762
123	2596
123	7155
123	23279
123	1762
123	2596
123	7155
123	23279
124	1991
124	2094
124	5140
124	8038
124	23568
124	1991
124	2094
124	5140
124	8038
124	23568
125	5494
125	5494
126	571
126	2082
126	19284
126	19328
126	571
126	2082
126	19284
126	19328
127	10886
127	11084
127	13972
127	18215
127	10886
127	11084
127	13972
127	18215
128	200
128	10154
128	200
128	10154
129	381
129	23589
129	381
129	23589
130	5891
130	26115
130	5891
130	26115
131	4399
131	4789
131	6178
131	16614
131	17593
131	4399
131	4789
131	6178
131	16614
131	17593
132	7823
132	8261
132	23881
132	7823
132	8261
132	23881
133	4965
133	6737
133	4965
133	6737
134	10669
134	25066
134	10669
134	25066
135	3383
135	16353
135	19500
135	3383
135	16353
135	19500
136	2326
136	15611
136	2326
136	15611
137	3740
137	5447
137	7365
137	8975
137	13937
137	15511
137	17676
137	22847
137	3740
137	5447
137	7365
137	8975
137	13937
137	15511
137	17676
137	22847
138	18466
138	21927
138	18466
138	21927
139	12124
139	18385
139	12124
139	18385
140	12066
140	15035
140	24095
140	25841
140	12066
140	15035
140	24095
140	25841
141	869
141	12343
141	869
141	12343
142	6023
142	7880
142	9944
142	13107
142	24808
142	6023
142	7880
142	9944
142	13107
142	24808
143	3270
143	25212
143	3270
143	25212
144	173
144	1385
144	4636
144	6032
144	7502
144	14899
144	15548
144	18536
144	20984
144	21067
144	25196
144	173
144	1385
144	4636
144	6032
144	7502
144	14899
144	15548
144	18536
144	20984
144	21067
144	25196
145	10006
145	18244
145	20596
145	10006
145	18244
145	20596
146	8062
146	25736
146	8062
146	25736
147	802
147	4271
147	5445
147	6514
147	16756
147	16851
147	17041
147	802
147	4271
147	5445
147	6514
147	16756
147	16851
147	17041
148	3034
148	3780
148	3034
148	3780
149	285
149	22714
149	285
149	22714
150	737
150	4017
150	737
150	4017
151	8676
151	8676
152	1734
152	3645
152	17895
152	19650
152	24621
152	1734
152	3645
152	17895
152	19650
152	24621
153	4815
153	7852
153	21355
153	4815
153	7852
153	21355
154	1198
154	1255
154	7755
154	8039
154	8386
154	16634
154	25166
154	1198
154	1255
154	7755
154	8039
154	8386
154	16634
154	25166
155	12770
155	12770
156	22359
156	22359
157	17005
157	17005
158	16350
158	16350
159	1938
159	15484
159	18818
159	1938
159	15484
159	18818
160	2260
160	2548
160	2260
160	2548
161	14077
161	23144
161	14077
161	23144
162	2065
162	6937
162	9050
162	20748
162	23996
162	2065
162	6937
162	9050
162	20748
162	23996
163	4307
163	8403
163	8540
163	17773
163	17844
163	21412
163	23638
163	24364
163	4307
163	8403
163	8540
163	17773
163	17844
163	21412
163	23638
163	24364
164	4359
164	10402
164	4359
164	10402
165	3858
165	14705
165	3858
165	14705
166	11373
166	11373
167	10603
167	21732
167	10603
167	21732
168	4696
168	5916
168	6378
168	8594
168	8725
168	8861
168	8889
168	9470
168	11409
168	11669
168	13001
168	16215
168	18747
168	19276
168	21711
168	22660
168	22839
168	25850
168	26064
168	4696
168	5916
168	6378
168	8594
168	8725
168	8861
168	8889
168	9470
168	11409
168	11669
168	13001
168	16215
168	18747
168	19276
168	21711
168	22660
168	22839
168	25850
168	26064
169	2359
169	12542
169	14655
169	16010
169	23663
169	2359
169	12542
169	14655
169	16010
169	23663
170	4213
170	6148
170	8781
170	4213
170	6148
170	8781
171	373
171	1579
171	2599
171	3596
171	6884
171	7396
171	7741
171	8424
171	10300
171	10987
171	13735
171	13771
171	14901
171	21048
171	23933
171	24007
171	24255
171	373
171	1579
171	2599
171	3596
171	6884
171	7396
171	7741
171	8424
171	10300
171	10987
171	13735
171	13771
171	14901
171	21048
171	23933
171	24007
171	24255
172	1433
172	1637
172	3630
172	15181
172	18741
172	1433
172	1637
172	3630
172	15181
172	18741
173	144
173	14899
173	144
173	14899
174	23566
174	24367
174	23566
174	24367
175	5049
175	11648
175	12555
175	5049
175	11648
175	12555
176	8611
176	17007
176	19524
176	20915
176	24090
176	25679
176	8611
176	17007
176	19524
176	20915
176	24090
176	25679
177	18075
177	21162
177	21294
177	18075
177	21162
177	21294
178	4078
178	15748
178	18844
178	4078
178	15748
178	18844
179	355
179	2575
179	4721
179	5097
179	8429
179	11651
179	11923
179	11948
179	12719
179	13180
179	13351
179	13452
179	18605
179	20891
179	22218
179	25149
179	25878
179	355
179	2575
179	4721
179	5097
179	8429
179	11651
179	11923
179	11948
179	12719
179	13180
179	13351
179	13452
179	18605
179	20891
179	22218
179	25149
179	25878
180	10378
180	14309
180	10378
180	14309
181	2768
181	6236
181	2768
181	6236
182	14647
182	16135
182	23995
182	14647
182	16135
182	23995
183	2849
183	4367
183	14362
183	14868
183	25135
183	2849
183	4367
183	14362
183	14868
183	25135
184	5948
184	5948
185	2929
185	5128
185	5236
185	5474
185	5850
185	6463
185	13582
185	18566
185	19821
185	24126
185	2929
185	5128
185	5236
185	5474
185	5850
185	6463
185	13582
185	18566
185	19821
185	24126
186	24271
186	24271
187	5478
187	20209
187	5478
187	20209
188	24905
188	24905
189	14094
189	21465
189	14094
189	21465
190	13232
190	15584
190	13232
190	15584
191	1843
191	6517
191	8137
191	9149
191	9506
191	10170
191	10430
191	10661
191	12334
191	16439
191	16909
191	19323
191	1843
191	6517
191	8137
191	9149
191	9506
191	10170
191	10430
191	10661
191	12334
191	16439
191	16909
191	19323
192	5690
192	12914
192	13023
192	13823
192	14989
192	18491
192	25117
192	5690
192	12914
192	13023
192	13823
192	14989
192	18491
192	25117
193	642
193	9345
193	25047
193	642
193	9345
193	25047
194	3284
194	6651
194	10038
194	16135
194	20867
194	3284
194	6651
194	10038
194	16135
194	20867
195	4004
195	12504
195	22330
195	4004
195	12504
195	22330
196	9257
196	14854
196	9257
196	14854
197	8101
197	22930
197	8101
197	22930
198	9032
198	24615
198	9032
198	24615
199	2435
199	3825
199	17119
199	2435
199	3825
199	17119
200	128
200	10154
200	128
200	10154
201	2877
201	4922
201	5042
201	11702
201	12841
201	23036
201	25152
201	2877
201	4922
201	5042
201	11702
201	12841
201	23036
201	25152
202	6921
202	6921
203	7824
203	21790
203	24501
203	7824
203	21790
203	24501
204	3297
204	6382
204	3297
204	6382
205	1242
205	17854
205	1242
205	17854
206	9010
206	9010
207	619
207	7792
207	11802
207	16610
207	22043
207	25816
207	619
207	7792
207	11802
207	16610
207	22043
207	25816
208	849
208	9554
208	23265
208	23537
208	25417
208	849
208	9554
208	23265
208	23537
208	25417
209	2333
209	11014
209	13174
209	15921
209	2333
209	11014
209	13174
209	15921
210	11045
210	12778
210	16715
210	11045
210	12778
210	16715
211	3880
211	11284
211	14203
211	21604
211	24299
211	25602
211	3880
211	11284
211	14203
211	21604
211	24299
211	25602
212	5528
212	5797
212	8776
212	12119
212	13146
212	19610
212	21637
212	21910
212	22370
212	5528
212	5797
212	8776
212	12119
212	13146
212	19610
212	21637
212	21910
212	22370
213	13620
213	13620
214	293
214	11723
214	23351
214	24117
214	293
214	11723
214	23351
214	24117
215	9823
215	13697
215	13706
215	16882
215	17473
215	9823
215	13697
215	13706
215	16882
215	17473
216	1375
216	22080
216	1375
216	22080
217	13250
217	20242
217	13250
217	20242
218	7901
218	20113
218	7901
218	20113
219	1877
219	16346
219	23638
219	1877
219	16346
219	23638
220	24375
220	24375
221	20405
221	20405
222	12911
222	12911
223	19652
223	19652
224	2638
224	11790
224	2638
224	11790
225	907
225	2673
225	9635
225	17171
225	18829
225	20805
225	22845
225	907
225	2673
225	9635
225	17171
225	18829
225	20805
225	22845
226	8099
226	9844
226	8099
226	9844
227	18239
227	18239
228	11786
228	16597
228	11786
228	16597
229	3155
229	13188
229	14278
229	15496
229	22837
229	25729
229	3155
229	13188
229	14278
229	15496
229	22837
229	25729
230	301
230	15927
230	17540
230	301
230	15927
230	17540
231	7668
231	22436
231	7668
231	22436
232	2327
232	3280
232	8036
232	8629
232	12528
232	13665
232	20897
232	21865
232	2327
232	3280
232	8036
232	8629
232	12528
232	13665
232	20897
232	21865
233	4756
233	12374
233	4756
233	12374
234	6573
234	21057
234	25938
234	6573
234	21057
234	25938
235	18222
235	18222
236	6819
236	23873
236	6819
236	23873
237	3173
237	5379
237	5547
237	11894
237	12862
237	13915
237	14586
237	15337
237	15853
237	19879
237	21184
237	3173
237	5379
237	5547
237	11894
237	12862
237	13915
237	14586
237	15337
237	15853
237	19879
237	21184
238	3394
238	11102
238	14860
238	15080
238	23071
238	3394
238	11102
238	14860
238	15080
238	23071
239	782
239	3234
239	4328
239	4679
239	5808
239	10234
239	13525
239	13967
239	14787
239	16267
239	17461
239	18129
239	19441
239	20111
239	22467
239	26141
239	782
239	3234
239	4328
239	4679
239	5808
239	10234
239	13525
239	13967
239	14787
239	16267
239	17461
239	18129
239	19441
239	20111
239	22467
239	26141
240	6366
240	8458
240	17008
240	21950
240	22925
240	6366
240	8458
240	17008
240	21950
240	22925
241	10302
241	10302
242	4590
242	7940
242	13828
242	16016
242	21145
242	25425
242	4590
242	7940
242	13828
242	16016
242	21145
242	25425
243	894
243	894
244	1378
244	5219
244	19099
244	24220
244	1378
244	5219
244	19099
244	24220
245	7677
245	17626
245	18103
245	7677
245	17626
245	18103
246	19647
246	20322
246	25770
246	19647
246	20322
246	25770
247	8317
247	9122
247	8317
247	9122
248	3789
248	7118
248	20770
248	3789
248	7118
248	20770
249	1077
249	1383
249	2011
249	4406
249	5903
249	6833
249	6840
249	7619
249	9091
249	9331
249	10063
249	10292
249	10509
249	13772
249	14750
249	15037
249	15232
249	15789
249	17053
249	17330
249	17589
249	18489
249	19238
249	22145
249	23901
249	25700
249	1077
249	1383
249	2011
249	4406
249	5903
249	6833
249	6840
249	7619
249	9091
249	9331
249	10063
249	10292
249	10509
249	13772
249	14750
249	15037
249	15232
249	15789
249	17053
249	17330
249	17589
249	18489
249	19238
249	22145
249	23901
249	25700
250	1534
250	6300
250	13386
250	14141
250	19332
250	22635
250	24167
250	1534
250	6300
250	13386
250	14141
250	19332
250	22635
250	24167
251	11222
251	24045
251	11222
251	24045
252	17988
252	17988
253	16269
253	17470
253	26028
253	16269
253	17470
253	26028
254	701
254	2878
254	3754
254	5128
254	5711
254	5850
254	6633
254	9251
254	9319
254	9929
254	10315
254	11620
254	13632
254	19024
254	19283
254	19395
254	19831
254	20690
254	21999
254	23220
254	24126
254	701
254	2878
254	3754
254	5128
254	5711
254	5850
254	6633
254	9251
254	9319
254	9929
254	10315
254	11620
254	13632
254	19024
254	19283
254	19395
254	19831
254	20690
254	21999
254	23220
254	24126
255	17423
255	17423
256	21976
256	21976
257	4291
257	4805
257	6692
257	7071
257	7878
257	16831
257	17310
257	19847
257	19863
257	24986
257	4291
257	4805
257	6692
257	7071
257	7878
257	16831
257	17310
257	19847
257	19863
257	24986
258	1415
258	1415
259	16055
259	19511
259	16055
259	19511
260	11703
260	11919
260	14809
260	21225
260	11703
260	11919
260	14809
260	21225
261	2084
261	4831
261	5231
261	5595
261	8540
261	9984
261	11747
261	15718
261	16764
261	17818
261	18499
261	18787
261	20626
261	21380
261	25964
261	2084
261	4831
261	5231
261	5595
261	8540
261	9984
261	11747
261	15718
261	16764
261	17818
261	18499
261	18787
261	20626
261	21380
261	25964
262	10946
262	16966
262	20574
262	10946
262	16966
262	20574
263	7238
263	7488
263	9641
263	18340
263	24645
263	7238
263	7488
263	9641
263	18340
263	24645
264	4275
264	19026
264	20739
264	4275
264	19026
264	20739
265	13431
265	20701
265	13431
265	20701
266	3527
266	7409
266	20742
266	3527
266	7409
266	20742
267	11567
267	13219
267	13930
267	15637
267	18357
267	19872
267	20561
267	25227
267	11567
267	13219
267	13930
267	15637
267	18357
267	19872
267	20561
267	25227
268	7399
268	8193
268	15603
268	7399
268	8193
268	15603
269	10172
269	23638
269	10172
269	23638
270	5246
270	6994
270	12509
270	13608
270	18953
270	24082
270	25267
270	25415
270	5246
270	6994
270	12509
270	13608
270	18953
270	24082
270	25267
270	25415
271	13195
271	13195
272	1674
272	7989
272	12320
272	16859
272	22011
272	1674
272	7989
272	12320
272	16859
272	22011
273	1465
273	9777
273	11065
273	12525
273	16343
273	18915
273	25980
273	1465
273	9777
273	11065
273	12525
273	16343
273	18915
273	25980
274	2627
274	4700
274	7990
274	10286
274	11751
274	13594
274	13877
274	18206
274	20229
274	21465
274	23580
274	24213
274	2627
274	4700
274	7990
274	10286
274	11751
274	13594
274	13877
274	18206
274	20229
274	21465
274	23580
274	24213
275	5064
275	20753
275	5064
275	20753
276	14414
276	16800
276	21586
276	23032
276	14414
276	16800
276	21586
276	23032
277	23159
277	23159
278	10452
278	11282
278	18655
278	21192
278	10452
278	11282
278	18655
278	21192
279	19232
279	19232
280	20474
280	23968
280	20474
280	23968
281	4367
281	16252
281	18402
281	18432
281	18587
281	20965
281	22986
281	4367
281	16252
281	18402
281	18432
281	18587
281	20965
281	22986
282	4391
282	4881
282	12586
282	13506
282	15482
282	16712
282	4391
282	4881
282	12586
282	13506
282	15482
282	16712
283	6714
283	6714
284	3834
284	3834
285	149
285	2520
285	19489
285	22714
285	149
285	2520
285	19489
285	22714
286	17776
286	17776
287	1770
287	25836
287	1770
287	25836
288	642
288	642
289	3465
289	4020
289	3465
289	4020
290	15362
290	16807
290	15362
290	16807
291	5201
291	5201
292	3968
292	3968
293	214
293	11723
293	23351
293	24117
293	214
293	11723
293	23351
293	24117
294	11832
294	11832
295	1191
295	2130
295	3577
295	5048
295	8634
295	8919
295	10497
295	10571
295	11144
295	12195
295	14331
295	14917
295	17529
295	17623
295	17887
295	18244
295	19005
295	22904
295	23863
295	23933
295	24823
295	25941
295	26101
295	1191
295	2130
295	3577
295	5048
295	8634
295	8919
295	10497
295	10571
295	11144
295	12195
295	14331
295	14917
295	17529
295	17623
295	17887
295	18244
295	19005
295	22904
295	23863
295	23933
295	24823
295	25941
295	26101
296	9055
296	15736
296	25257
296	9055
296	15736
296	25257
297	3045
297	11481
297	16769
297	3045
297	11481
297	16769
298	1156
298	1161
298	13732
298	14060
298	14123
298	19554
298	23047
298	1156
298	1161
298	13732
298	14060
298	14123
298	19554
298	23047
299	18276
299	18276
300	9048
300	16464
300	16890
300	9048
300	16464
300	16890
301	230
301	628
301	1720
301	6386
301	7267
301	9251
301	14324
301	15927
301	16427
301	16536
301	17540
301	20904
301	23302
301	24373
301	230
301	628
301	1720
301	6386
301	7267
301	9251
301	14324
301	15927
301	16427
301	16536
301	17540
301	20904
301	23302
301	24373
302	1486
302	5547
302	12047
302	1486
302	5547
302	12047
303	7504
303	11731
303	14526
303	23129
303	7504
303	11731
303	14526
303	23129
304	583
304	2965
304	4295
304	5322
304	6811
304	19375
304	24849
304	24862
304	583
304	2965
304	4295
304	5322
304	6811
304	19375
304	24849
304	24862
305	6740
305	22695
305	6740
305	22695
306	1431
306	15989
306	23024
306	1431
306	15989
306	23024
307	7937
307	7937
308	4607
308	23435
308	23674
308	4607
308	23435
308	23674
309	14156
309	14156
310	20668
310	22228
310	20668
310	22228
311	1340
311	2217
311	2612
311	2996
311	4308
311	5928
311	6038
311	6419
311	6531
311	8176
311	8258
311	10498
311	11685
311	12000
311	12585
311	13663
311	14336
311	14754
311	15057
311	19342
311	22830
311	23373
311	24590
311	25483
311	25861
311	1340
311	2217
311	2612
311	2996
311	4308
311	5928
311	6038
311	6419
311	6531
311	8176
311	8258
311	10498
311	11685
311	12000
311	12585
311	13663
311	14336
311	14754
311	15057
311	19342
311	22830
311	23373
311	24590
311	25483
311	25861
312	3977
312	6757
312	23845
312	3977
312	6757
312	23845
313	16205
313	16205
314	7636
314	17405
314	17753
314	24256
314	24428
314	25865
314	7636
314	17405
314	17753
314	24256
314	24428
314	25865
315	914
315	2749
315	3543
315	14535
315	17226
315	24373
315	914
315	2749
315	3543
315	14535
315	17226
315	24373
316	2545
316	4240
316	11725
316	20828
316	2545
316	4240
316	11725
316	20828
317	6618
317	13346
317	18798
317	6618
317	13346
317	18798
318	23
318	12379
318	23
318	12379
319	1014
319	4335
319	6754
319	9399
319	14172
319	17971
319	21764
319	25141
319	1014
319	4335
319	6754
319	9399
319	14172
319	17971
319	21764
319	25141
320	3689
320	19755
320	3689
320	19755
321	7527
321	8514
321	7527
321	8514
322	486
